,p_val,avg_diff,pct.1,pct.2,p_val_adj,p_val_adj_BH
EBF3,8.4024143020714e-05,0.535863437719205,0.458,0.234,0.053187282532112,0.053187282532112
NRF1,0.00151361247318015,-0.430616201898388,0.51,0.753,0.958116695523037,0.479058347761518
ZNF136,0.00640857969716997,0.365009284077786,0.542,0.39,1,0.80680999083589
NFIX(var.2),0.00702694643633792,0.363071401737929,0.552,0.364,1,0.80680999083589
ZEB1,0.0099823402475034,0.296744647989793,0.573,0.325,1,0.80680999083589
ELK4,0.0151060662661913,0.279872064060822,0.521,0.338,1,0.80680999083589
ETV6,0.0161551948575333,0.351578694464822,0.281,0.169,1,0.80680999083589
CREB3L4(var.2),0.0190627715779209,-0.402529292401723,0.438,0.519,1,0.80680999083589
ALX3,0.0225983535457861,-0.258827542703762,0.521,0.714,1,0.80680999083589
NFIB,0.0231473393244481,0.300377152631942,0.448,0.299,1,0.80680999083589
ZNF528,0.0235197312113203,0.279841866528771,0.479,0.338,1,0.80680999083589
HESX1,0.0246682685570633,-0.313829989698682,0.49,0.662,1,0.80680999083589
GSX1,0.0262750209701536,-0.275259011844899,0.51,0.675,1,0.80680999083589
SPIC,0.0264820890641845,0.331581511536823,0.292,0.208,1,0.80680999083589
TCFL5,0.0271117735721007,-0.2941351081691,0.542,0.701,1,0.80680999083589
DUXA,0.027324520632854,-0.340649388159139,0.5,0.61,1,0.80680999083589
ZIC5,0.027754339225023,-0.265730406094523,0.542,0.701,1,0.80680999083589
NFIC(var.2),0.02797142622214,0.329201641314925,0.469,0.325,1,0.80680999083589
RXRG,0.0309294754316243,0.268130202228917,0.521,0.338,1,0.80680999083589
OLIG2,0.0311677509586701,-0.273161009946512,0.427,0.61,1,0.80680999083589
POU1F1,0.0321366699196258,0.34684550113867,0.583,0.571,1,0.80680999083589
HOXD11,0.0336384014415357,0.322609934475902,0.646,0.506,1,0.80680999083589
SP2,0.0336384014415357,-0.19173302038587,0.469,0.675,1,0.80680999083589
